___city_name___,___state___,___state_name___,latitude,longitude
sao felipe,ba,bahia,-12.8394,-39.0893
sao felix,ba,bahia,-12.6104,-38.9727
sao felix do coribe,ba,bahia,-13.4019,-44.1837
sao francisco do conde,ba,bahia,-12.6183,-38.6786
sao gabriel,ba,bahia,-11.2175,-41.8843
sao goncalo dos campos,ba,bahia,-12.4331,-38.9663
sao jose da vitoria,ba,bahia,-15.0787,-39.3437
sao jose do jacuipe,ba,bahia,-11.4137,-39.8669
sao miguel das matas,ba,bahia,-13.0434,-39.4578
sao sebastiao do passe,ba,bahia,-12.5123,-38.4905
sapeacu,ba,bahia,-12.7208,-39.1824
satiro dias,ba,bahia,-11.5929,-38.5938
saubara,ba,bahia,-12.7387,-38.7625
saude,ba,bahia,-10.9428,-40.4155
seabra,ba,bahia,-12.4169,-41.7722
sebastiao laranjeiras,ba,bahia,-14.571,-42.9434
senhor do bonfim,ba,bahia,-10.4594,-40.1865
sento se,ba,bahia,-9.74138,-41.8786
serra do ramalho,ba,bahia,-13.5659,-43.5929
serra dourada,ba,bahia,-12.759,-43.9504
serra preta,ba,bahia,-12.155999999999999,-39.3305
serrinha,ba,bahia,-11.6584,-39.01
serrolandia,ba,bahia,-11.4085,-40.2983
simoes filho,ba,bahia,-12.7866,-38.4029
sitio do mato,ba,bahia,-13.0801,-43.4689
sitio do quinto,ba,bahia,-10.3545,-38.2213
sobradinho,ba,bahia,-9.450239999999999,-40.8145
souto soares,ba,bahia,-12.088,-41.6427
tabocas do brejo velho,ba,bahia,-12.7026,-44.0075
tanhacu,ba,bahia,-14.0197,-41.2473
tanque novo,ba,bahia,-13.5485,-42.4934
tanquinho,ba,bahia,-11.968,-39.1033
taperoa,ba,bahia,-13.5321,-39.1009
tapiramuta,ba,bahia,-11.8475,-40.7927
teixeira de freitas,ba,bahia,-17.5399,-39.74
teodoro sampaio,ba,bahia,-12.295,-38.6347
teofilandia,ba,bahia,-11.4827,-38.9913
teolandia,ba,bahia,-13.5896,-39.484
terra nova,ba,bahia,-12.3888,-38.6238
tremedal,ba,bahia,-14.9736,-41.4142
tucano,ba,bahia,-10.9584,-38.7894
uaua,ba,bahia,-9.83325,-39.4794
ubaira,ba,bahia,-13.2714,-39.666
ubaitaba,ba,bahia,-14.302999999999999,-39.3222
ubata,ba,bahia,-14.2063,-39.5207
uibai,ba,bahia,-11.3394,-42.1354
umburanas,ba,bahia,-10.7339,-41.3234
una,ba,bahia,-15.2791,-39.0765
urandi,ba,bahia,-14.7678,-42.6498
urucuca,ba,bahia,-14.5963,-39.2851
utinga,ba,bahia,-12.0783,-41.0954
valenca,ba,bahia,-13.3669,-39.073
valente,ba,bahia,-11.4062,-39.457
varzea da roca,ba,bahia,-11.6005,-40.1328
varzea do poco,ba,bahia,-11.5273,-40.3149
varzea nova,ba,bahia,-11.2557,-40.9432
varzedo,ba,bahia,-12.9672,-39.3919
vera cruz,ba,bahia,-12.9568,-38.6153
vereda,ba,bahia,-17.2183,-40.0974
vitoria da conquista,ba,bahia,-14.8615,-40.8442
wagner,ba,bahia,-12.2819,-41.1715
wanderley,ba,bahia,-12.1144,-43.8958
wenceslau guimaraes,ba,bahia,-13.6908,-39.4762
xiquexique,ba,bahia,-10.823,-42.7245
abaiara,ce,ceara,-7.34588,-39.0416
acarape,ce,ceara,-4.22083,-38.7055
acarau,ce,ceara,-2.88769,-40.1183
acopiara,ce,ceara,-6.08911,-39.448
aiuaba,ce,ceara,-6.571219999999999,-40.1178
alcantaras,ce,ceara,-3.5853699999999997,-40.5479
altaneira,ce,ceara,-6.9983699999999995,-39.7356
alto santo,ce,ceara,-5.50894,-38.2743
amontada,ce,ceara,-3.3601699999999997,-39.8288
antonina do norte,ce,ceara,-6.769189999999999,-39.986999999999995
apuiares,ce,ceara,-3.94506,-39.4359
aquiraz,ce,ceara,-3.89929,-38.3896
aracati,ce,ceara,-4.55826,-37.7679
aracoiaba,ce,ceara,-4.36872,-38.8125
ararenda,ce,ceara,-4.74567,-40.830999999999996
araripe,ce,ceara,-7.213189999999999,-40.1359
aratuba,ce,ceara,-4.4122900000000005,-39.0471
arneiroz,ce,ceara,-6.3165,-40.1653
assare,ce,ceara,-6.8669,-39.8689
aurora,ce,ceara,-6.933489999999999,-38.9742
baixio,ce,ceara,-6.71945,-38.7134
banabuiu,ce,ceara,-5.30454,-38.9132
barbalha,ce,ceara,-7.2982,-39.3021
barreira,ce,ceara,-4.28921,-38.6429
barro,ce,ceara,-7.171880000000001,-38.7741
barroquinha,ce,ceara,-3.02051,-41.1358
baturite,ce,ceara,-4.32598,-38.8812
beberibe,ce,ceara,-4.17741,-38.1271
bela cruz,ce,ceara,-3.04996,-40.1671
boa viagem,ce,ceara,-5.11258,-39.7337
brejo santo,ce,ceara,-7.48469,-38.9799
camocim,ce,ceara,-2.9005,-40.8544
campos sales,ce,ceara,-7.06761,-40.3687
caninde,ce,ceara,-4.35162,-39.3155
capistrano,ce,ceara,-4.45569,-38.9048
caridade,ce,ceara,-4.225140000000001,-39.1912
carire,ce,ceara,-3.94858,-40.476
caririacu,ce,ceara,-7.02808,-39.2828
carius,ce,ceara,-6.52428,-39.4916
carnaubal,ce,ceara,-4.15985,-40.9413
cascavel,ce,ceara,-4.12967,-38.2412
catarina,ce,ceara,-6.12291,-39.8736
catunda,ce,ceara,-4.6433599999999995,-40.2
caucaia,ce,ceara,-3.7279699999999996,-38.6619
cedro,ce,ceara,-6.600339999999999,-39.0609
chaval,ce,ceara,-3.03571,-41.2435
choro,ce,ceara,-4.83906,-39.1344
chorozinho,ce,ceara,-4.28873,-38.4986
coreau,ce,ceara,-3.5415,-40.6587
crateus,ce,ceara,-5.167680000000001,-40.6536
crato,ce,ceara,-7.2153,-39.4103
croata,ce,ceara,-4.4048099999999994,-40.9022
cruz,ce,ceara,-2.91813,-40.176
deputado irapuan pinheiro,ce,ceara,-5.91485,-39.257
erere,ce,ceara,-6.0275099999999995,-38.3461
eusebio,ce,ceara,-3.8925,-38.4559
farias brito,ce,ceara,-6.921460000000001,-39.5651
forquilha,ce,ceara,-3.79945,-40.2634
fortaleza,ce,ceara,-3.71664,-38.5423
fortim,ce,ceara,-4.4512599999999996,-37.7981
frecheirinha,ce,ceara,-3.7555699999999996,-40.818000000000005
general sampaio,ce,ceara,-4.0435099999999995,-39.454
graca,ce,ceara,-4.04422,-40.749
granja,ce,ceara,-3.1278799999999998,-40.8372
granjeiro,ce,ceara,-6.88134,-39.2144
groairas,ce,ceara,-3.9178699999999997,-40.3852
guaiuba,ce,ceara,-4.04057,-38.6404
guaraciaba do norte,ce,ceara,-4.15814,-40.7476
guaramiranga,ce,ceara,-4.26248,-38.931999999999995
hidrolandia,ce,ceara,-4.40958,-40.4056
horizonte,ce,ceara,-4.1209,-38.4707
ibaretama,ce,ceara,-4.80376,-38.7501
ibiapina,ce,ceara,-3.92403,-40.8911
ibicuitinga,ce,ceara,-4.96999,-38.6362
icapui,ce,ceara,-4.71206,-37.3531
ico,ce,ceara,-6.3962699999999995,-38.8554
iguatu,ce,ceara,-6.36281,-39.2892
independencia,ce,ceara,-5.3878900000000005,-40.3085
ipaporanga,ce,ceara,-4.89764,-40.7537
ipaumirim,ce,ceara,-6.78265,-38.7179
ipu,ce,ceara,-4.317480000000001,-40.7059
ipueiras,ce,ceara,-4.5380199999999995,-40.7118
iracema,ce,ceara,-5.8124,-38.2919
iraucuba,ce,ceara,-3.7473699999999996,-39.7843
itaicaba,ce,ceara,-4.67146,-37.833
itaitinga,ce,ceara,-3.9657699999999996,-38.5298
itapaje,ce,ceara,-3.6831400000000003,-39.5855
itapipoca,ce,ceara,-3.4993300000000005,-39.5836
itapiuna,ce,ceara,-4.55516,-38.9281
itarema,ce,ceara,-2.9248,-39.9167
itatira,ce,ceara,-4.52608,-39.6202
jaguaretama,ce,ceara,-5.6051,-38.7639
jaguaribara,ce,ceara,-5.67765,-38.5359
jaguaribe,ce,ceara,-5.9021300000000005,-38.6227
jaguaruana,ce,ceara,-4.83151,-37.781
jardim,ce,ceara,-7.575989999999999,-39.2826
jati,ce,ceara,-7.6797,-39.0029
jijoca de jericoacoara,ce,ceara,-2.79331,-40.5127
juazeiro do norte,ce,ceara,-7.196210000000001,-39.3076
jucas,ce,ceara,-6.51523,-39.5187
lavras da mangabeira,ce,ceara,-6.7448,-38.9706
limoeiro do norte,ce,ceara,-5.14392,-38.0847
madalena,ce,ceara,-4.84601,-39.5725
maracanau,ce,ceara,-3.86699,-38.6259
maranguape,ce,ceara,-3.89143,-38.6829
marco,ce,ceara,-3.1285,-40.1582
martinopole,ce,ceara,-3.2252,-40.6896
massape,ce,ceara,-3.5236400000000003,-40.3423
mauriti,ce,ceara,-7.3859699999999995,-38.7708
meruoca,ce,ceara,-3.53974,-40.4531
milagres,ce,ceara,-7.29749,-38.9378
milha,ce,ceara,-5.67252,-39.1875
miraima,ce,ceara,-3.5686699999999996,-39.9663
missao velha,ce,ceara,-7.23522,-39.143
mombaca,ce,ceara,-5.73844,-39.63
monsenhor tabosa,ce,ceara,-4.79102,-40.0646
morada nova,ce,ceara,-5.09736,-38.3702
moraujo,ce,ceara,-3.46311,-40.6776
morrinhos,ce,ceara,-3.23426,-40.1233
mucambo,ce,ceara,-3.90271,-40.7452
mulungu,ce,ceara,-4.30294,-38.9951
nova olinda,ce,ceara,-7.08415,-39.6713
nova russas,ce,ceara,-4.70581,-40.5621
novo oriente,ce,ceara,-5.525519999999999,-40.7713
ocara,ce,ceara,-4.4852300000000005,-38.5933
oros,ce,ceara,-6.2518199999999995,-38.9053
pacajus,ce,ceara,-4.171069999999999,-38.465
pacatuba,ce,ceara,-3.9784,-38.6183
pacoti,ce,ceara,-4.22492,-38.922
pacuja,ce,ceara,-3.9832699999999996,-40.6989
palhano,ce,ceara,-4.73672,-37.9655
palmacia,ce,ceara,-4.13831,-38.8446
paracuru,ce,ceara,-3.41436,-39.03
paraipaba,ce,ceara,-3.43799,-39.1479
parambu,ce,ceara,-6.20768,-40.6905
paramoti,ce,ceara,-4.08815,-39.2417
pedra branca,ce,ceara,-5.45341,-39.7078
penaforte,ce,ceara,-7.82163,-39.0707
pentecoste,ce,ceara,-3.7927400000000002,-39.2692
pereiro,ce,ceara,-6.03576,-38.4624
pindoretama,ce,ceara,-4.01584,-38.3061
piquet carneiro,ce,ceara,-5.80025,-39.417
pires ferreira,ce,ceara,-4.2392199999999995,-40.6442
poranga,ce,ceara,-4.74672,-40.9205
porteiras,ce,ceara,-7.52265,-39.114000000000004
potengi,ce,ceara,-7.091539999999999,-40.0233
potiretama,ce,ceara,-5.71287,-38.1578
quiterianopolis,ce,ceara,-5.8425,-40.7002
quixada,ce,ceara,-4.9663,-39.0155
quixelo,ce,ceara,-6.24637,-39.2011
quixeramobim,ce,ceara,-5.19067,-39.2889
quixere,ce,ceara,-5.07148,-37.9802
redencao,ce,ceara,-4.21587,-38.7277
reriutaba,ce,ceara,-4.14191,-40.5759
russas,ce,ceara,-4.92673,-37.9721
saboeiro,ce,ceara,-6.5346,-39.9017
salitre,ce,ceara,-7.283980000000001,-40.45
santa quiteria,ce,ceara,-4.32608,-40.1523
santana do acarau,ce,ceara,-3.46144,-40.2118
santana do cariri,ce,ceara,-7.176130000000001,-39.7302
sao benedito,ce,ceara,-4.04713,-40.8596
sao goncalo do amarante,ce,ceara,-3.60515,-38.9726
sao joao do jaguaribe,ce,ceara,-5.27516,-38.2694
sao luis do curu,ce,ceara,-3.6697599999999997,-39.2391
senador pompeu,ce,ceara,-5.58244,-39.3704
senador sa,ce,ceara,-3.35305,-40.4662
sobral,ce,ceara,-3.6891300000000005,-40.3482
solonopole,ce,ceara,-5.71894,-39.0107
tabuleiro do norte,ce,ceara,-5.243530000000001,-38.1282
tamboril,ce,ceara,-4.83136,-40.3196
tarrafas,ce,ceara,-6.678380000000001,-39.753
taua,ce,ceara,-5.98585,-40.2968
tejucuoca,ce,ceara,-3.98831,-39.5799
tiangua,ce,ceara,-3.72965,-40.9923
trairi,ce,ceara,-3.26932,-39.2681
tururu,ce,ceara,-3.5841300000000005,-39.4297
ubajara,ce,ceara,-3.85448,-40.9204
umari,ce,ceara,-6.63893,-38.7008
umirim,ce,ceara,-3.67654,-39.3465
uruburetama,ce,ceara,-3.62316,-39.5107
uruoca,ce,ceara,-3.30819,-40.5628
varjota,ce,ceara,-4.1938699999999995,-40.4741
varzea alegre,ce,ceara,-6.78264,-39.2942
vicosa do ceara,ce,ceara,-3.5667,-41.0916
brasilia,df,distrito federal,-15.7795,-47.9297
afonso claudio,es,espirito santo,-20.0778,-41.1261
agua doce do norte,es,espirito santo,-18.5482,-40.9854
aguia branca,es,espirito santo,-18.9846,-40.7437
alegre,es,espirito santo,-20.758000000000003,-41.5382
alfredo chaves,es,espirito santo,-20.6396,-40.7543
alto rio novo,es,espirito santo,-19.0618,-41.0209
anchieta,es,espirito santo,-20.7955,-40.6425
apiaca,es,espirito santo,-21.1523,-41.5693
aracruz,es,espirito santo,-19.82,-40.2764
atilio vivacqua,es,espirito santo,-20.913,-41.1986
baixo guandu,es,espirito santo,-19.5213,-41.0109
barra de sao francisco,es,espirito santo,-18.7548,-40.8965
boa esperanca,es,espirito santo,-18.5395,-40.3025
bom jesus do norte,es,espirito santo,-21.1173,-41.6731
brejetuba,es,espirito santo,-20.1395,-41.2954
cachoeiro de itapemirim,es,espirito santo,-20.8462,-41.1198
cariacica,es,espirito santo,-20.2632,-40.4165
castelo,es,espirito santo,-20.6033,-41.2031
colatina,es,espirito santo,-19.5493,-40.6269
conceicao da barra,es,espirito santo,-18.5883,-39.7362
conceicao do castelo,es,espirito santo,-20.3639,-41.2417
divino de sao lourenco,es,espirito santo,-20.6229,-41.6937
domingos martins,es,espirito santo,-20.3603,-40.6594
dores do rio preto,es,espirito santo,-20.6931,-41.8405
ecoporanga,es,espirito santo,-18.3702,-40.836
fundao,es,espirito santo,-19.937,-40.4078
governador lindenberg,es,espirito santo,-19.1864,-40.4473
guacui,es,espirito santo,-20.7668,-41.6734
guarapari,es,espirito santo,-20.6772,-40.5093
ibatiba,es,espirito santo,-20.2347,-41.5087
ibiracu,es,espirito santo,-19.8366,-40.3732
ibitirama,es,espirito santo,-20.5466,-41.6667
iconha,es,espirito santo,-20.7913,-40.8132
irupi,es,espirito santo,-20.3501,-41.6444
itaguacu,es,espirito santo,-19.8018,-40.8601
itapemirim,es,espirito santo,-21.0095,-40.8307
itarana,es,espirito santo,-19.875,-40.8753
iuna,es,espirito santo,-20.3531,-41.5334
jaguare,es,espirito santo,-18.907,-40.0759
jeronimo monteiro,es,espirito santo,-20.7994,-41.3948
joao neiva,es,espirito santo,-19.7577,-40.385999999999996
laranja da terra,es,espirito santo,-19.8994,-41.0621
linhares,es,espirito santo,-19.3946,-40.0643
mantenopolis,es,espirito santo,-18.8594,-41.123999999999995
marataizes,es,espirito santo,-21.0398,-40.8384
marechal floriano,es,espirito santo,-20.4159,-40.67
marilandia,es,espirito santo,-19.4114,-40.5456
mimoso do sul,es,espirito santo,-21.0628,-41.3615
montanha,es,espirito santo,-18.1303,-40.3668
mucurici,es,espirito santo,-18.0965,-40.52
muniz freire,es,espirito santo,-20.4652,-41.4156
muqui,es,espirito santo,-20.9509,-41.346000000000004
nova venecia,es,espirito santo,-18.715,-40.4053
pancas,es,espirito santo,-19.2229,-40.8534
pedro canario,es,espirito santo,-18.3004,-39.9574
pinheiros,es,espirito santo,-18.4141,-40.2171
piuma,es,espirito santo,-20.8334,-40.7268
ponto belo,es,espirito santo,-18.1253,-40.5458
presidente kennedy,es,espirito santo,-21.0964,-41.0468
rio bananal,es,espirito santo,-19.2719,-40.3366
rio novo do sul,es,espirito santo,-20.8556,-40.9388
santa leopoldina,es,espirito santo,-20.0999,-40.527
santa maria de jetiba,es,espirito santo,-20.0253,-40.7439
santa teresa,es,espirito santo,-19.9363,-40.5979
sao domingos do norte,es,espirito santo,-19.1452,-40.6281
sao gabriel da palha,es,espirito santo,-19.0182,-40.5365
sao jose do calcado,es,espirito santo,-21.0274,-41.6636
sao mateus,es,espirito santo,-18.7214,-39.8579
sao roque do canaa,es,espirito santo,-19.7411,-40.6526
serra,es,espirito santo,-20.121,-40.3074
sooretama,es,espirito santo,-19.1897,-40.0974
vargem alta,es,espirito santo,-20.669,-41.0179
venda nova do imigrante,es,espirito santo,-20.327,-41.1355
viana,es,espirito santo,-20.3825,-40.4933
vila pavao,es,espirito santo,-18.6091,-40.609
vila valerio,es,espirito santo,-18.9958,-40.3849
vila velha,es,espirito santo,-20.3417,-40.2875
vitoria,es,espirito santo,-20.3155,-40.3128
abadia de goias,go,goias,-16.7573,-49.4412
abadiania,go,goias,-16.197,-48.7057
acreuna,go,goias,-17.396,-50.3749
adelandia,go,goias,-16.4127,-50.1657
agua fria de goias,go,goias,-14.9778,-47.7823
agua limpa,go,goias,-18.0771,-48.7603
aguas lindas de goias,go,goias,-15.7617,-48.2816
alexania,go,goias,-16.0834,-48.5076
aloandia,go,goias,-17.7292,-49.4769
alto horizonte,go,goias,-14.1978,-49.3378
alto paraiso de goias,go,goias,-14.1305,-47.51
alvorada do norte,go,goias,-14.4797,-46.49100000000001
amaralina,go,goias,-13.9236,-49.2962
americano do brasil,go,goias,-16.2514,-49.9831
amorinopolis,go,goias,-16.6151,-51.0919
anapolis,go,goias,-16.3281,-48.953
anhanguera,go,goias,-18.3339,-48.2204
anicuns,go,goias,-16.4642,-49.9617
aparecida de goiania,go,goias,-16.8198,-49.2469
aparecida do rio doce,go,goias,-18.2941,-51.1516
apore,go,goias,-18.9607,-51.9232
aracu,go,goias,-16.3563,-49.6804
aragarcas,go,goias,-15.8955,-52.2372
aragoiania,go,goias,-16.9087,-49.4476
araguapaz,go,goias,-15.0909,-50.6315
arenopolis,go,goias,-16.3837,-51.5563
aruana,go,goias,-14.9166,-51.075
aurilandia,go,goias,-16.6773,-50.4641
avelinopolis,go,goias,-16.4672,-49.7579
baliza,go,goias,-16.1966,-52.5393
barro alto,go,goias,-14.9658,-48.9086
bela vista de goias,go,goias,-16.9693,-48.9513
bom jardim de goias,go,goias,-16.2063,-52.1728
bom jesus de goias,go,goias,-18.2173,-49.74
bonfinopolis,go,goias,-16.6173,-48.9616
bonopolis,go,goias,-13.6329,-49.8106
brazabrantes,go,goias,-16.4281,-49.3863
britania,go,goias,-15.2428,-51.1602
buriti alegre,go,goias,-18.1378,-49.0404
buriti de goias,go,goias,-16.1792,-50.4302
buritinopolis,go,goias,-14.4772,-46.4076
cabeceiras,go,goias,-15.7995,-46.9265
cachoeira alta,go,goias,-18.7618,-50.9432
cachoeira de goias,go,goias,-16.6635,-50.646
cachoeira dourada,go,goias,-18.4859,-49.4766
cacu,go,goias,-18.5594,-51.1328
caiaponia,go,goias,-16.9539,-51.8091
caldas novas,go,goias,-17.7441,-48.6246
caldazinha,go,goias,-16.7117,-49.0013
campestre de goias,go,goias,-16.7624,-49.695
campinacu,go,goias,-13.787,-48.5704
campinorte,go,goias,-14.3137,-49.1511
campo alegre de goias,go,goias,-17.6363,-47.7768
campo limpo de goias,go,goias,-16.2971,-49.0895
campos belos,go,goias,-13.035,-46.7681
campos verdes,go,goias,-14.2442,-49.6528
carmo do rio verde,go,goias,-15.3549,-49.708
castelandia,go,goias,-18.0921,-50.203
catalao,go,goias,-18.1656,-47.943999999999996
caturai,go,goias,-16.4447,-49.4936
cavalcante,go,goias,-13.7976,-47.4566
ceres,go,goias,-15.3061,-49.6
cezarina,go,goias,-16.9718,-49.7758
chapadao do ceu,go,goias,-18.4073,-52.549
cidade ocidental,go,goias,-16.0765,-47.9252
cocalzinho de goias,go,goias,-15.7914,-48.7747
colinas do sul,go,goias,-14.1528,-48.076
corrego do ouro,go,goias,-16.2918,-50.5503
corumba de goias,go,goias,-15.9245,-48.8117
corumbaiba,go,goias,-18.1415,-48.5626
cristalina,go,goias,-16.7676,-47.6131
cristianopolis,go,goias,-17.1987,-48.7034
crixas,go,goias,-14.5412,-49.974
crominia,go,goias,-17.2883,-49.3798
cumari,go,goias,-18.2644,-48.1511
damianopolis,go,goias,-14.5604,-46.178000000000004
damolandia,go,goias,-16.2544,-49.3631
davinopolis,go,goias,-18.1501,-47.5568
diorama,go,goias,-16.2329,-51.2543
divinopolis de goias,go,goias,-13.2853,-46.3999
doverlandia,go,goias,-16.7188,-52.3189
edealina,go,goias,-17.4239,-49.6644
edeia,go,goias,-17.3406,-49.9295
estrela do norte,go,goias,-13.8665,-49.0716
faina,go,goias,-15.4473,-50.3622
fazenda nova,go,goias,-16.1834,-50.7781
firminopolis,go,goias,-16.5778,-50.303999999999995
flores de goias,go,goias,-14.4451,-47.0417
formosa,go,goias,-15.54,-47.336999999999996
formoso,go,goias,-13.6499,-48.8775
gameleira de goias,go,goias,-16.4854,-48.6454
goianapolis,go,goias,-16.5098,-49.0234
goiandira,go,goias,-18.1352,-48.0875
goianesia,go,goias,-15.3118,-49.1162
goiania,go,goias,-16.6864,-49.2643
goianira,go,goias,-16.4947,-49.427
goias,go,goias,-15.9333,-50.14
goiatuba,go,goias,-18.0105,-49.3658
gouvelandia,go,goias,-18.6238,-50.0805
guapo,go,goias,-16.8297,-49.5345
guaraita,go,goias,-15.6121,-50.0265
guarani de goias,go,goias,-13.9421,-46.4868
guarinos,go,goias,-14.7292,-49.7006
heitorai,go,goias,-15.719000000000001,-49.8268
hidrolandia,go,goias,-16.9626,-49.2265
hidrolina,go,goias,-14.7261,-49.4634
iaciara,go,goias,-14.1011,-46.6335
inaciolandia,go,goias,-18.4869,-49.9888
indiara,go,goias,-17.1387,-49.9862
inhumas,go,goias,-16.3611,-49.5001
ipameri,go,goias,-17.7215,-48.1581
ipiranga de goias,go,goias,-15.1689,-49.6695
ipora,go,goias,-16.4398,-51.118
israelandia,go,goias,-16.3144,-50.9087
itaberai,go,goias,-16.0206,-49.806000000000004
itaguari,go,goias,-15.918,-49.6071
itaguaru,go,goias,-15.7565,-49.6354
itaja,go,goias,-19.0673,-51.5495
itapaci,go,goias,-14.9522,-49.5511
itapirapua,go,goias,-15.8205,-50.6094
itapuranga,go,goias,-15.5606,-49.949
itaruma,go,goias,-18.7646,-51.3485
itaucu,go,goias,-16.2029,-49.6109
itumbiara,go,goias,-18.4093,-49.2158
ivolandia,go,goias,-16.5995,-50.7921
jandaia,go,goias,-17.0481,-50.1453
jaragua,go,goias,-15.7529,-49.3344
jatai,go,goias,-17.8784,-51.7204
jaupaci,go,goias,-16.1773,-50.9508
jesupolis,go,goias,-15.9484,-49.3739
joviania,go,goias,-17.802,-49.6197
jussara,go,goias,-15.8659,-50.8668
lagoa santa,go,goias,-19.1832,-51.3998
leopoldo de bulhoes,go,goias,-16.619,-48.7428
luziania,go,goias,-16.253,-47.95
mairipotaba,go,goias,-17.2975,-49.4898
mambai,go,goias,-14.4823,-46.1165
mara rosa,go,goias,-14.0148,-49.1777
marzagao,go,goias,-17.983,-48.6415
matrincha,go,goias,-15.4342,-50.7456
maurilandia,go,goias,-17.9719,-50.3388
mimoso de goias,go,goias,-15.0515,-48.1611
minacu,go,goias,-13.5304,-48.2206
mineiros,go,goias,-17.5654,-52.5537
moipora,go,goias,-16.5434,-50.739
monte alegre de goias,go,goias,-13.2552,-46.8928
montes claros de goias,go,goias,-16.0059,-51.3979
montividiu,go,goias,-17.4439,-51.1728
montividiu do norte,go,goias,-13.3485,-48.6853
morrinhos,go,goias,-17.7334,-49.1059
morro agudo de goias,go,goias,-15.3184,-50.0553
mossamedes,go,goias,-16.124000000000002,-50.2136
mozarlandia,go,goias,-14.7457,-50.5713
mundo novo,go,goias,-13.7729,-50.2814
mutunopolis,go,goias,-13.7303,-49.2745
nazario,go,goias,-16.5808,-49.8817
neropolis,go,goias,-16.4047,-49.2227
niquelandia,go,goias,-14.4662,-48.4599
nova america,go,goias,-15.0206,-49.8953
nova aurora,go,goias,-18.0597,-48.2552
nova crixas,go,goias,-14.0957,-50.33
nova gloria,go,goias,-15.145,-49.5737
nova iguacu de goias,go,goias,-14.2868,-49.3872
nova roma,go,goias,-13.7388,-46.8734
nova veneza,go,goias,-16.3695,-49.3168
novo brasil,go,goias,-16.0313,-50.7113
novo gama,go,goias,-16.0592,-48.0417
novo planalto,go,goias,-13.2424,-49.506
orizona,go,goias,-17.0334,-48.2964
ouro verde de goias,go,goias,-16.2181,-49.1942
ouvidor,go,goias,-18.2277,-47.8355
padre bernardo,go,goias,-15.1605,-48.2833
palestina de goias,go,goias,-16.7392,-51.5309
palmeiras de goias,go,goias,-16.8044,-49.924
palmelo,go,goias,-17.3258,-48.426
palminopolis,go,goias,-16.7924,-50.1652
panama,go,goias,-18.1783,-49.355
paranaiguara,go,goias,-18.9141,-50.6539
parauna,go,goias,-16.9463,-50.4484
perolandia,go,goias,-17.5258,-52.065
petrolina de goias,go,goias,-16.0968,-49.3364
pilar de goias,go,goias,-14.7608,-49.5784
piracanjuba,go,goias,-17.302,-49.016999999999996
piranhas,go,goias,-16.4258,-51.8235
pirenopolis,go,goias,-15.8507,-48.9584
pires do rio,go,goias,-17.3019,-48.2768
planaltina,go,goias,-15.452,-47.6089
pontalina,go,goias,-17.5225,-49.4489
porangatu,go,goias,-13.4391,-49.1503
porteirao,go,goias,-17.8143,-50.1653
portelandia,go,goias,-17.3554,-52.6799
posse,go,goias,-14.0859,-46.3704
professor jamil,go,goias,-17.2497,-49.244
quirinopolis,go,goias,-18.4472,-50.4547
rialma,go,goias,-15.3145,-49.5814
rianapolis,go,goias,-15.4456,-49.5114
rio quente,go,goias,-17.774,-48.7725
rio verde,go,goias,-17.7923,-50.9192
rubiataba,go,goias,-15.1617,-49.8048
sanclerlandia,go,goias,-16.197,-50.3124
santa barbara de goias,go,goias,-16.5714,-49.6954
santa cruz de goias,go,goias,-17.3155,-48.4809
santa fe de goias,go,goias,-15.7664,-51.1037
santa helena de goias,go,goias,-17.8115,-50.5977
santa isabel,go,goias,-15.2958,-49.4259
santa rita do araguaia,go,goias,-17.3269,-53.2012
santa rita do novo destino,go,goias,-15.1351,-49.1203
santa rosa de goias,go,goias,-16.084,-49.4953
santa tereza de goias,go,goias,-13.7138,-49.0144
santa terezinha de goias,go,goias,-14.4326,-49.7091
santo antonio da barra,go,goias,-17.5585,-50.6345
santo antonio de goias,go,goias,-16.4815,-49.3096
santo antonio do descoberto,go,goias,-15.9412,-48.2578
sao domingos,go,goias,-13.620999999999999,-46.7415
sao francisco de goias,go,goias,-15.9256,-49.2605
sao joao dalianca,go,goias,-14.7048,-47.5228
sao joao da parauna,go,goias,-16.8126,-50.4092
